,query_hash,query_type,bytes_scanned,result_size,write_volume,cpu_time,unique_db_instance,num_read_tables,intermediate_result_size,hour,read_tables,write_table,timestamp,scan_to_result_ratio,scan_to_i_result_ratio,repetition_coefficient,load,cache_result,cache_ir,execution,write_delta,was_cached,cache_writes,cache_reads,execution_trigger,triggered_by,threshold,network_speed,runtime,latency
10,f7e862f8d4691dab35ad4b86f72f22a6,delete,1349336793,0,31428685,0.0062878490196547,0,1,0,1,59393A,1176A,2024-04-14 12:17:45,0.0,0.0,0.0004238186056367,0.5,False,False,normal,True,False,0,0,immediate,f7e862f8d4691dab35ad4b86f72f22a6,1093.1385652173913,17179869184.0,0.10865800125427309,
11,d27e28fe63477d2505c582c277ac4429,select,361588945,2438276628,0,0.0275739012787751,0,1,48765532560,1,58A,,2024-04-14 12:17:48,6.743227805263792,134.86455610527585,0.0010595465140919,1.51,False,False,normal,False,False,0,1,immediate,d27e28fe63477d2505c582c277ac4429,1093.1385652173913,17179869184.0,0.03623921271647004,0.03623921271647004
12,08655b6f8567a94a173fb8027183799c,select,1812244451,1388894968,0,0.0161599708341982,0,1,27777899360,1,82955A,,2024-04-14 12:17:56,0.7663949348740481,15.32789869748096,0.0010595465140919,1.13,False,False,normal,False,False,0,1,immediate,08655b6f8567a94a173fb8027183799c,1093.1385652173913,17179869184.0,0.11494504615654107,0.11494504615654107
13,056b6f2047745aeca20f968fa4c1db2e,select,3417975704,2453042903,0,0.0300356386333853,0,1,49060858060,1,30304A,,2024-04-14 12:18:05,0.7176888063099,14.353776126198,0.0002119093028183,2.1,False,False,normal,False,False,0,1,immediate,056b6f2047745aeca20f968fa4c1db2e,1093.1385652173913,17179869184.0,0.2150992252202579,0.2150992252202579
14,1729b57926bc8942d5f1823abb547693,select,551793616,1503145536,0,0.0174143885636552,0,1,30062910720,1,228961A,,2024-04-14 12:18:16,2.7241082397734737,54.48216479546947,0.0004238186056367,1.0,False,False,normal,False,False,0,1,immediate,1729b57926bc8942d5f1823abb547693,1093.1385652173913,17179869184.0,0.04229440258884309,0.04229440258884309
15,2340a38951158eba1e43bbf34ab5c4de,select,555808589,3247761175,0,0.0370466898233988,0,1,64955223500,1,228551A,,2024-04-14 12:18:57,5.843308720441526,116.86617440883052,0.0006357279084551,2.03,False,False,normal,False,False,0,1,immediate,2340a38951158eba1e43bbf34ab5c4de,1093.1385652173913,17179869184.0,0.052590325728050676,0.052590325728050676
16,099781a65f58ae0d9e685eed7f2d88b8,select,3084952101,1984035447,0,0.0322090616918025,0,1,39680708940,1,59428A,,2024-04-14 12:19:19,0.6431333071125697,12.862666142251394,0.0012714558169103,2.1,False,False,normal,False,False,0,1,immediate,099781a65f58ae0d9e685eed7f2d88b8,1093.1385652173913,17179869184.0,0.1967631915458353,0.1967631915458353
17,a2e1c314d19dbe4a1f7863ed0aacbbf1,select,331344254,1326623670,0,0.0189771367423491,0,2,39798710100,1,"59360A,83120A",,2024-04-14 12:19:37,4.003762413215109,120.11287239645328,0.0006357279084551,1.02,False,False,normal,False,False,0,1,immediate,a2e1c314d19dbe4a1f7863ed0aacbbf1,1093.1385652173913,17179869184.0,0.030383515414822992,0.030383515414822992
18,f59b31bfd2eba27685ef3447b90ffd17,select,292382989,3660635187,0,0.0414653711030531,0,2,109819055610,1,"29383A,97001A",,2024-04-14 12:19:44,12.520000563370669,375.60001690112006,0.0008476372112735,2.23,False,False,normal,False,False,0,1,immediate,f59b31bfd2eba27685ef3447b90ffd17,1093.1385652173913,17179869184.0,0.039207224887051945,3.3433498340806778
19,6a9aa8017f3db2653e9cc9ab876111ab,select,1745160783,2083512968,0,0.0237001266102782,0,1,41670259360,1,228915A,,2024-04-14 12:19:51,1.1938802363059977,23.877604726119955,0.0010595465140919,1.52,False,False,normal,False,False,0,1,immediate,6a9aa8017f3db2653e9cc9ab876111ab,1093.1385652173913,17179869184.0,0.11468759074113004,0.11468759074113004
20,9d10abac978bcc1935375fc848de2eec,select,554973355,3174125342,0,0.0373729753543647,0,2,95223760260,1,"83251A,2097A",,2024-04-14 12:20:02,5.719419344015173,171.5825803204552,0.0006357279084551,2.04,False,False,normal,False,False,0,1,immediate,9d10abac978bcc1935375fc848de2eec,1093.1385652173913,17179869184.0,0.052623683990055625,5.8595824881277085
21,80c231bea7200f48664d3e973866af60,select,243462696,2981298751,0,0.0315394439201904,0,1,59625975020,1,29381A,,2024-04-14 12:20:07,12.24540268378528,244.9080536757056,0.0012714558169103,1.71,False,False,normal,False,False,0,1,immediate,80c231bea7200f48664d3e973866af60,1093.1385652173913,17179869184.0,0.03178342514103162,0.03178342514103162
22,d1693f9c0e015ce3203bc121d4dcd397,select,2389628647,3205878916,0,0.0370887410743774,0,1,64117578320,1,30033A,,2024-04-14 12:20:11,1.3415803832217783,26.83160766443557,0.0002119093028183,2.32,False,False,normal,False,False,0,1,immediate,d1693f9c0e015ce3203bc121d4dcd397,1093.1385652173913,17179869184.0,0.15914301334435044,0.15914301334435044
23,d9e27993afdefb70871db9282bca9750,select,381078916,1116809499,0,0.0144289073805441,0,1,22336189980,1,96998A,,2024-04-14 12:20:23,2.93065150578942,58.613030115788405,0.0006357279084551,0.8,False,False,normal,False,False,0,1,immediate,d9e27993afdefb70871db9282bca9750,1093.1385652173913,17179869184.0,0.030865591132704182,0.030865591132704182
24,c6503335d3f236beb26e9e6ec370a14d,insert,9274751502,0,2655191010,0.0408420875218999,0,1,0,1,45A,1045A,2024-04-14 12:20:33,0.0,0.0,0.0006357279084551,3.87,False,False,normal,True,False,0,0,immediate,c6503335d3f236beb26e9e6ec370a14d,1093.1385652173913,17179869184.0,2.8389879002166056,
25,0c6ea54d9a43b19b5e8e7ea285bfa5a0,select,255479056,2094872251,0,0.0220941571259764,0,1,41897445020,1,229098A,,2024-04-14 12:20:51,8.199780771853172,163.99561543706346,0.0004238186056367,1.21,False,False,normal,False,False,0,1,immediate,0c6ea54d9a43b19b5e8e7ea285bfa5a0,1093.1385652173913,17179869184.0,0.027851444093048922,0.027851444093048922
26,79a2ab1d4991dcbb1bccf7ee092533df,select,734776852,7372178394,0,0.0795565200039263,0,1,147443567880,1,34A,,2024-04-14 12:21:13,10.033220798850095,200.664415977002,0.0002119093028183,4.33,False,False,normal,False,False,0,1,immediate,79a2ab1d4991dcbb1bccf7ee092533df,1093.1385652173913,17179869184.0,0.08442951588745227,0.08442951588745227
27,801aab000fbf81efc6788a80db9648f6,select,3255619851,1021039674,0,0.0199452779369833,0,1,20420793480,1,229107A,,2024-04-14 12:21:19,0.3136237400955692,6.272474801911386,0.0006357279084551,1.5,False,False,normal,False,False,0,1,immediate,801aab000fbf81efc6788a80db9648f6,1093.1385652173913,17179869184.0,0.20048942935919908,0.20048942935919908
28,ba3c34ebe5a638862e5ee5907031b3ae,insert,753745770,0,1479282879,0.0172865204053723,0,1,0,1,30372A,476A,2024-04-14 12:22:33,0.0,0.0,0.0006357279084551,1.21,False,False,normal,True,False,0,0,immediate,ba3c34ebe5a638862e5ee5907031b3ae,1093.1385652173913,17179869184.0,1.3220489378137366,
29,8e6f203a3e77b92371a4b5d5ab421ea9,select,1034734671,1231172790,0,0.0157210341508625,0,1,24623455800,1,82803A,,2024-04-14 12:22:36,1.189843951793126,23.79687903586252,0.0010595465140919,0.98,False,False,normal,False,False,0,1,immediate,8e6f203a3e77b92371a4b5d5ab421ea9,1093.1385652173913,17179869184.0,0.06933512396006096,0.06933512396006096
30,610c026b434f5d59d46e85f4609a43e1,insert,455556958,0,7686119486,0.0835863572700128,0,1,0,1,83066A,158A,2024-04-14 12:22:40,0.0,0.0,0.0010595465140919,5.47,False,False,normal,True,False,0,0,immediate,610c026b434f5d59d46e85f4609a43e1,1093.1385652173913,17179869184.0,6.664596709154524,
31,c92a5460f335a8540cf59dc27c197e53,select,3867233932,3271153272,0,0.0400982297081698,0,2,98134598160,1,"241481A,47A",,2024-04-14 12:22:44,0.8458638214079468,25.375914642238406,0.0008476372112735,2.7,False,False,normal,False,False,0,1,immediate,c92a5460f335a8540cf59dc27c197e53,1093.1385652173913,17179869184.0,0.2461889581462074,0.2461889581462074
32,bf01ba8b9d407b52aa647170106b3b20,insert,1761723842,0,1751604356,0.0213754951264331,0,2,0,1,"82782A,29069A",1286A,2024-04-14 12:22:55,0.0,0.0,0.0006357279084551,1.61,False,False,normal,True,False,0,0,immediate,bf01ba8b9d407b52aa647170106b3b20,1093.1385652173913,17179869184.0,1.616473848790124,
33,13de464d3063711243ba2ce41db4627c,select,1819929499,2263117682,0,0.0325191191884698,0,1,45262353640,1,257027A,,2024-04-14 12:24:00,1.2435194238257687,24.870388476515377,0.0004238186056367,1.94,False,False,normal,False,False,0,1,immediate,13de464d3063711243ba2ce41db4627c,1093.1385652173913,17179869184.0,0.12395933732843495,0.12395933732843495
34,1b5849c32825bf8fb3528d07cb2b8d4e,select,5396649921,4273516172,0,0.0590596756477854,0,1,85470323440,1,32A,,2024-04-14 12:24:03,0.7918831561355228,15.837663122710456,0.0012714558169103,3.87,False,False,normal,False,False,0,1,immediate,1b5849c32825bf8fb3528d07cb2b8d4e,1093.1385652173913,17179869184.0,0.3449230235449105,0.3449230235449105
35,d6ccb51196d571efe9750c68316463e5,select,3667561730,6551564581,0,0.0716035870322986,0,1,131031291620,1,688A,,2024-04-14 12:24:31,1.7863542765781886,35.72708553156377,0.0006357279084551,4.37,False,False,normal,False,False,0,1,immediate,d6ccb51196d571efe9750c68316463e5,1093.1385652173913,17179869184.0,0.25086584435539167,0.25086584435539167
36,fb9eabb6b35726fd33ab8bb4f8bdc380,insert,366358489,0,3335589409,0.0337725808470715,0,1,0,1,97032A,2124A,2024-04-14 12:24:35,0.0,0.0,0.0010595465140919,2.29,False,False,normal,True,False,0,0,immediate,fb9eabb6b35726fd33ab8bb4f8bdc380,1093.1385652173913,17179869184.0,2.900839545589643,
37,63aebe93a1e9ed27705df7cb532f45e8,select,994030869,3016634148,0,0.0494426916163434,0,2,90499024440,1,"241257A,29866A",,2024-04-14 12:24:42,3.03474896210693,91.04246886320792,0.0008476372112735,2.63,False,False,normal,False,False,0,1,immediate,63aebe93a1e9ed27705df7cb532f45e8,1093.1385652173913,17179869184.0,0.0844984245229174,0.0844984245229174
38,05ef02f0296fe29037a190b9559a908b,select,788316771,2455043929,0,0.0295812378365522,0,1,49100878580,1,279395A,,2024-04-14 12:24:53,3.114286057729958,62.28572115459916,0.0004238186056367,1.67,False,False,normal,False,False,0,1,immediate,05ef02f0296fe29037a190b9559a908b,1093.1385652173913,17179869184.0,0.0626540272419196,0.0626540272419196
39,3bbc96bfb20bd7443077444ab38d5c70,select,902352724,2291316174,0,0.0262460038159825,0,2,68739485220,1,"228643A,40A",,2024-04-14 12:25:01,2.539268861341632,76.17806584024896,0.0012714558169103,1.52,False,False,normal,False,False,0,1,immediate,3bbc96bfb20bd7443077444ab38d5c70,1093.1385652173913,17179869184.0,0.06735325179899049,0.06735325179899049
40,3f198ea67ccc0f94cde55c1d4d20a941,select,1451281163,7613145912,0,0.0793139450932259,0,1,152262918240,1,23A,,2024-04-14 12:25:23,5.245810464639787,104.91620929279571,0.0006357279084551,4.45,False,False,normal,False,False,0,1,immediate,3f198ea67ccc0f94cde55c1d4d20a941,1093.1385652173913,17179869184.0,0.12578883308718125,0.12578883308718125
41,88e06afa27c2b2358b5ac0487d9a3bbf,select,4570027213,2226268872,0,0.0284526445060757,0,1,44525377440,1,82860A,,2024-04-14 12:25:27,0.4871456488633386,9.742912977266773,0.0010595465140919,2.19,False,False,normal,False,False,0,1,immediate,88e06afa27c2b2358b5ac0487d9a3bbf,1093.1385652173913,17179869184.0,0.281930473708231,0.281930473708231
42,9b8c25f0d4e76ec59d3a6faf48cfac00,select,311643102,2289384266,0,0.0313185914059929,0,1,45787685320,1,3603A,,2024-04-14 12:25:39,7.34617339933935,146.92346798678702,0.0002119093028183,1.65,False,False,normal,False,False,0,1,immediate,9b8c25f0d4e76ec59d3a6faf48cfac00,1093.1385652173913,17179869184.0,0.03568973738822282,0.03568973738822282
43,f90f851e30a499ac83a671283724efaf,delete,4336305369,0,42809737,0.0042459933024528,0,2,0,1,"113A,1286A",2078A,2024-04-14 12:26:08,0.0,0.0,0.0002119093028183,0.89,False,False,normal,True,False,0,0,immediate,f90f851e30a499ac83a671283724efaf,1093.1385652173913,17179869184.0,0.2912688334423173,
44,681c34bde8a601fb5b493a1ee6254bc3,select,2593066426,9957017291,0,0.0352018878329414,0,2,298710518733,1,"1286A,82997A",,2024-04-14 12:26:18,3.839862022538936,115.1958606761681,0.0010595465140919,2.88,False,False,normal,False,False,0,1,immediate,681c34bde8a601fb5b493a1ee6254bc3,1093.1385652173913,17179869184.0,0.16992250750310073,0.16992250750310073
45,5257d96d35bc18b51800868a49925dc8,update,1504260570,0,108602044,0.0081579880315288,0,2,0,1,"29319A,31A",1325A,2024-04-14 12:26:22,0.0,0.0,0.0008476372112735,0.63,False,False,normal,True,False,0,0,immediate,5257d96d35bc18b51800868a49925dc8,1093.1385652173913,17179869184.0,0.1848415893514851,
46,ba3c34ebe5a638862e5ee5907031b3ae,insert,753745770,0,1479282879,0.0172865204053723,0,1,0,1,29315A,1512A,2024-04-14 12:26:41,0.0,0.0,0.0006357279084551,1.21,False,False,normal,True,False,0,0,immediate,ba3c34ebe5a638862e5ee5907031b3ae,1093.1385652173913,17179869184.0,1.3220489378137366,
47,57003352b90dce728efbbff9259c411d,select,800862733,876136496,0,0.0155360069079541,0,1,17522729920,1,82934A,,2024-04-14 12:26:42,1.0939908424980989,21.879816849961976,0.0006357279084551,0.9,False,False,normal,False,False,0,1,immediate,57003352b90dce728efbbff9259c411d,1093.1385652173913,17179869184.0,0.055983710860360636,0.055983710860360636
48,26b0a67a671f053ca8bf368c268f0dbe,select,668798337,6154380862,0,0.0796678448070722,0,1,123087617240,1,29074A,,2024-04-14 12:27:06,9.20214737615294,184.0429475230588,0.0004238186056367,4.21,False,False,normal,False,False,0,1,immediate,26b0a67a671f053ca8bf368c268f0dbe,1093.1385652173913,17179869184.0,0.08037482441367837,0.45041316281935867
49,f7cbdfcf015a7e3ed002b94abf7b1e20,select,15119833037,3050865371,0,0.0537800568955118,0,1,61017307420,1,241739A,,2024-04-14 12:27:45,0.2017790384016923,4.035580768033848,0.0006357279084551,5.07,False,False,normal,False,False,0,1,immediate,f7cbdfcf015a7e3ed002b94abf7b1e20,1093.1385652173913,17179869184.0,0.908368736031445,0.908368736031445
50,cbc8e9b9fa3f73b4d01de8cc8adc0736,select,373325180,4274092844,0,0.0456057149314852,0,1,85481856880,1,228863A,,2024-04-14 12:27:46,11.448713006714414,228.9742601342883,0.0006357279084551,2.48,False,False,normal,False,False,0,1,immediate,cbc8e9b9fa3f73b4d01de8cc8adc0736,1093.1385652173913,17179869184.0,0.046280472995527615,0.046280472995527615
51,b831e40ef1d139a517dcdd4b1d4128c1,select,2658703516,24857360017,0,0.1048474048538067,0,47,11931532808517,1,"228578A,1013A,59278A,257A,2782A,228438A,279621A,83053A,262A,2105A,241338A,214A,229257A,241722A,229122A,228455A,29078A,242131A,30106A,82878A,20A,241486A,241366A,29953A,97062A,59233A,327A,2A,134122A,29124A,1512A,4723A,96975A,83005A,1460A,24A,54A,242044A,59809A,1326A,185A,107745A,82967A,1325A,241719A,256902A,59A",,2024-04-14 12:27:49,9.349429098865114,4487.725967455255,0.0010595465140919,7.35,False,False,normal,False,False,0,1,immediate,b831e40ef1d139a517dcdd4b1d4128c1,1093.1385652173913,17179869184.0,0.20831338996841683,4.282524136406126
52,d56f84869199e4fbd1054324b5e71695,select,584354206,3413057808,0,0.0372576395866858,0,1,68261156160,1,59258A,,2024-04-14 12:28:44,5.840734562968132,116.81469125936265,0.0008476372112735,2.06,False,False,normal,False,False,0,1,immediate,d56f84869199e4fbd1054324b5e71695,1093.1385652173913,17179869184.0,0.053993309711200255,0.053993309711200255
53,d5cc54fdc3387d7ad66a8512b0513675,select,3370166936,2250397688,0,0.0264209610225481,0,3,90015907520,1,"453A,241711A,29465A",,2024-04-14 12:28:47,0.6677407175179764,26.70962870071905,0.0006357279084551,1.92,False,False,normal,False,False,0,1,immediate,d5cc54fdc3387d7ad66a8512b0513675,1093.1385652173913,17179869184.0,0.21097456792360963,3.560698386024838
54,5090ec3933154b846a0ff6249c5f8cbb,update,26069328835,0,428442683,0.0317904464959509,0,2,0,1,"161A,241407A",10807A,2024-04-14 12:28:53,0.0,0.0,0.0008476372112735,5.64,False,False,normal,True,False,0,0,immediate,5090ec3933154b846a0ff6249c5f8cbb,1093.1385652173913,17179869184.0,1.901022669130254,
55,4d258304d37ad9578492596c338f47da,select,279334421,2461020057,0,0.0302523588834224,0,2,73830601693,1,"22A,228996A",,2024-04-14 12:29:04,8.810300025335014,264.3090007600504,0.0,1.62,False,False,normal,False,False,0,1,immediate,4d258304d37ad9578492596c338f47da,1093.1385652173913,17179869184.0,0.03287179250561181,0.03287179250561181
56,2b346dc03b3be46fb59db67ff046bb8a,select,3993682054,5415935935,0,0.0599670771673854,0,2,162478078050,1,"300683A,228975A",,2024-04-14 12:29:13,1.3561259664062382,40.68377899218714,0.0008476372112735,3.8,False,False,normal,False,False,0,1,immediate,2b346dc03b3be46fb59db67ff046bb8a,1093.1385652173913,17179869184.0,0.2642314276175981,0.2642314276175981
57,e2b2a381460eab4c63e8ed649e7ba8fe,select,685215120,2869344564,0,0.0310513526055073,0,1,57386891280,1,29670A,,2024-04-14 12:29:17,4.187509119763732,83.75018239527463,0.0010595465140919,1.75,False,False,normal,False,False,0,1,immediate,e2b2a381460eab4c63e8ed649e7ba8fe,1093.1385652173913,17179869184.0,0.05712562025327147,0.05712562025327147
58,fcfbaf0c0fb6603f3861162f7e6169c0,select,10811466621,2334976840,0,0.0370196529932861,0,1,46699536800,1,4806A,,2024-04-14 12:29:35,0.2159722562954208,4.319445125908418,0.0004238186056367,3.57,False,False,normal,False,False,0,1,immediate,fcfbaf0c0fb6603f3861162f7e6169c0,1093.1385652173913,17179869184.0,0.6497756197318403,0.6497756197318403
59,47d1a5706a822f1f06bb049ebf860675,select,402416606,5236172549,0,0.0535607912616428,0,2,157085176470,1,"82997A,29741A",,2024-04-14 12:29:35,13.011820265190549,390.3546079557164,0.0006357279084551,2.93,False,False,normal,False,False,0,1,immediate,47d1a5706a822f1f06bb049ebf860675,1093.1385652173913,17179869184.0,0.051599863353378066,0.051599863353378066
60,12c38e032db21af32e4ee82b028637fa,select,1244953539,1366899149,0,0.0160847179166434,0,1,27337982980,1,233A,,2024-04-14 12:29:37,1.0979519365019452,21.959038730038905,0.0006357279084551,1.04,False,False,normal,False,False,0,1,immediate,12c38e032db21af32e4ee82b028637fa,1093.1385652173913,17179869184.0,0.08218901759235814,0.08218901759235814
61,8953f175652b88c544767aceb8f3dabe,insert,1356689256,0,2017848095,0.0234654896594297,0,1,0,1,229032A,591A,2024-04-14 12:29:54,0.0,0.0,0.0006357279084551,1.7,False,False,normal,True,False,0,0,immediate,8953f175652b88c544767aceb8f3dabe,1093.1385652173913,17179869184.0,1.8224351466965534,
62,9000d94161390e11c4c4a9aa613f1c40,select,6333169553,6932616995,0,0.0783071029793543,0,2,207978509850,1,"29216A,2352A",,2024-04-14 12:29:55,1.094652043812098,32.83956131436293,0.0010595465140919,5.12,False,False,normal,False,False,0,1,immediate,9000d94161390e11c4c4a9aa613f1c40,1093.1385652173913,17179869184.0,0.4091803911415831,0.4091803911415831
63,24596f9b47dd73b89509b7a09737029e,select,2956046265,2995892498,0,0.0373504600255146,0,1,59917849960,1,228587A,,2024-04-14 12:30:08,1.0134795701514503,20.269591403029004,0.0006357279084551,2.4,False,False,normal,False,False,0,1,immediate,24596f9b47dd73b89509b7a09737029e,1093.1385652173913,17179869184.0,0.1926307168221376,0.1926307168221376
64,e68b79be06dc20e3d61a6a9370733f61,select,990295160,2986789464,0,0.0364332540814325,0,2,89603683920,1,"228863A,228830A",,2024-04-14 12:30:17,3.0160598421989664,90.48179526596898,0.0006357279084551,2.05,False,False,normal,False,False,0,1,immediate,e68b79be06dc20e3d61a6a9370733f61,1093.1385652173913,17179869184.0,0.07693550773049852,0.07693550773049852
65,533023e4e08ec7a38c4faf55735669aa,insert,725990733,0,2188954060,0.0273983074447576,0,1,0,1,279403A,1342A,2024-04-14 12:30:23,0.0,0.0,0.0010595465140919,1.81,False,False,normal,True,False,0,0,immediate,533023e4e08ec7a38c4faf55735669aa,1093.1385652173913,17179869184.0,1.9345345198148,
66,fd012740250803affa99a93f13b5201c,insert,4293470406,0,4672179208,0.0537032385605931,0,1,0,1,256788A,882A,2024-04-14 12:30:35,0.0,0.0,0.0006357279084551,4.09,False,False,normal,True,False,0,0,immediate,fd012740250803affa99a93f13b5201c,1093.1385652173913,17179869184.0,4.286464478280969,
67,d9cf06f51fc0250bf1367ced772774bc,select,859606471,2792115201,0,0.0315399651173437,0,1,55842304020,1,97098A,,2024-04-14 12:30:58,3.248131901277881,64.96263802555762,0.0004238186056367,1.79,False,False,normal,False,False,0,1,immediate,d9cf06f51fc0250bf1367ced772774bc,1093.1385652173913,17179869184.0,0.06778009068390822,4.274551833814069
68,6a73df11e2901062e8b355e6ca557d15,select,129963276,5094703731,0,0.0602395023145102,0,1,101894074620,1,407A,,2024-04-14 12:31:46,39.20110270996862,784.0220541993724,0.0004238186056367,3.17,False,False,normal,False,False,0,1,immediate,6a73df11e2901062e8b355e6ca557d15,1093.1385652173913,17179869184.0,0.03884240696729633,0.03884240696729633
69,839e46cdba6c1cc893559f4ff226b630,select,1715499520,4822339132,0,0.0509934878935334,0,1,96446782640,1,228581A,,2024-04-14 12:32:51,2.811040793529339,56.220815870586776,0.0006357279084551,2.98,False,False,normal,False,False,0,1,immediate,839e46cdba6c1cc893559f4ff226b630,1093.1385652173913,17179869184.0,0.12644361071689803,0.12644361071689803
70,165e37bb1326fc0b4f063a091fb78f84,select,549626773,2071494612,0,0.0257060551263786,0,1,41429892240,1,242032A,,2024-04-14 12:33:07,3.768911402720188,75.37822805440375,0.0014833651197287,1.42,False,False,normal,False,False,0,1,immediate,165e37bb1326fc0b4f063a091fb78f84,1093.1385652173913,17179869184.0,0.046291517975023885,2.2794881983001423
71,040c914773dce7c47653a277652739a4,select,2153133164,3935437574,0,0.0423806577298939,0,1,78708751480,1,279504A,,2024-04-14 12:33:20,1.827772494428032,36.55544988856063,0.0010595465140919,2.59,False,False,normal,False,False,0,1,immediate,040c914773dce7c47653a277652739a4,1093.1385652173913,17179869184.0,0.14796172640135455,0.14796172640135455
72,83cb4e661be565025c01be15766ae166,select,121212832,3630560117,0,0.0408542194043969,0,1,72611202340,1,8051A,,2024-04-14 12:33:45,29.9519453270426,599.038906540852,0.0008476372112735,2.17,False,False,normal,False,False,0,1,immediate,83cb4e661be565025c01be15766ae166,1093.1385652173913,17179869184.0,0.028619412925756513,0.028619412925756513
73,7954354009c7c910f49f5a3869c967dd,select,379745329,5207283503,0,0.0544870549801064,0,1,104145670060,1,229373A,,2024-04-14 12:33:56,13.712567621865338,274.2513524373068,0.0006357279084551,2.96,False,False,normal,False,False,0,1,immediate,7954354009c7c910f49f5a3869c967dd,1093.1385652173913,17179869184.0,0.051115648089478216,0.07514981889521755
74,60715cb58e3c2276bbfee492dad52c3a,insert,1780342011,0,1123570664,0.0134292590900289,0,1,0,1,228708A,1176A,2024-04-14 12:34:00,0.0,0.0,0.0014833651197287,1.13,False,False,normal,True,False,0,0,immediate,60715cb58e3c2276bbfee492dad52c3a,1093.1385652173913,17179869184.0,1.0746011250537344,
