,query_hash,query_type,bytes_scanned,result_size,write_volume,cpu_time,unique_db_instance,num_read_tables,intermediate_result_size,hour,read_tables,write_table,timestamp,scan_to_result_ratio,scan_to_i_result_ratio,repetition_coefficient,load,cache_result,cache_ir,execution,write_delta,was_cached,cache_writes,cache_reads,execution_trigger,triggered_by,threshold,network_speed,runtime,latency
42,0bedb3feec7dc6115b1ee4a2efd24eca,select,1478785254,302013137,0,0.009020251943594,0,2,9060394110,1,"229545A,279479A",,2024-04-14 12:18:26,0.2042305576033286,6.12691672809986,0.0002640612622128,2.21,False,False,normal,False,False,0,1,immediate,0bedb3feec7dc6115b1ee4a2efd24eca,1192.965565217391,17179869184.0,0.2585742975861328,0.2585742975861328
43,0e04a10fdd7e5be4bafbbf07842325c6,select,696052541,517743205,0,0.0116909947619442,0,1,10354864100,1,241296A,,2024-04-14 12:18:39,0.7438277637147509,14.876555274295018,0.0001760408414752,2.8,False,False,normal,False,False,0,1,immediate,0e04a10fdd7e5be4bafbbf07842325c6,1192.965565217391,17179869184.0,0.2220148443281965,0.2220148443281965
44,3c580f9d86484ec5b5260be4c5af42c3,select,485596280,224837751,0,0.0038197975818073,0,1,4496755020,1,241594A,,2024-04-14 12:18:57,0.4630137426093956,9.260274852187912,0.0002640612622128,1.01,False,False,normal,False,False,0,1,immediate,3c580f9d86484ec5b5260be4c5af42c3,1192.965565217391,17179869184.0,0.20415166863792408,0.2852294799212458
45,e86e743864f441a1ce6b0dbf824e6acc,select,401933341,277718569,0,0.0059192720057995,0,1,5554371380,1,242114A,,2024-04-14 12:19:09,0.6909567847968103,13.819135695936207,8.802042073761112e-05,1.44,False,False,normal,False,False,0,1,immediate,e86e743864f441a1ce6b0dbf824e6acc,1192.965565217391,17179869184.0,0.2226175694806817,0.2226175694806817
46,b732cf35e2c3a2af2e834ec3b8d74197,select,246513387,63314739,0,0.0038167761110784,0,1,1266294780,1,260A,,2024-04-14 12:19:10,0.2568409763482743,5.136819526965487,0.0003520816829504,0.81,False,False,normal,False,False,0,1,immediate,b732cf35e2c3a2af2e834ec3b8d74197,1192.965565217391,17179869184.0,0.12495849987747917,0.12495849987747917
47,db40a1034216c542780f72cae0e4a8fd,select,2906602347,338331543,0,0.008372668523581,0,1,6766630860,1,229677A,,2024-04-14 12:19:17,0.1164010423886167,2.3280208477723354,0.0002640612622128,2.36,False,False,normal,False,False,0,1,immediate,db40a1034216c542780f72cae0e4a8fd,1192.965565217391,17179869184.0,0.35976181748429953,0.35976181748429953
48,e31f5388f4542fbdc6e37abf3adadac2,select,990959254,158348481,0,0.0034891715849922,0,1,3166969620,1,1102A,,2024-04-14 12:19:24,0.1597931301017952,3.1958626020359056,0.0002640612622128,0.96,False,False,normal,False,False,0,1,immediate,e31f5388f4542fbdc6e37abf3adadac2,1192.965565217391,17179869184.0,0.22633024402192692,0.24969916226635544
49,1cc11fa071941341a674053cbc795463,delete,276205794,0,7192816,0.0054091720395319,0,1,0,1,29074A,495A,2024-04-14 12:19:32,0.0,0.0,0.0,1.07,False,False,normal,True,False,0,0,immediate,1cc11fa071941341a674053cbc795463,1192.965565217391,17179869184.0,0.019619233208734908,
50,c61a08e102e585ca7a0845bf066c60d4,insert,882422271,0,392999266,0.008445413280521,0,2,0,1,"43A,28A",233A,2024-04-14 12:19:41,0.0,0.0,0.0002640612622128,2.65,False,False,normal,True,False,0,0,immediate,c61a08e102e585ca7a0845bf066c60d4,1192.965565217391,17179869184.0,0.10133757900225951,
51,9087686f125cbbbac51919041e4ad52b,select,1649722355,582382406,0,0.0097165184454928,0,2,17471472179,1,"228578A,256900A",,2024-04-14 12:19:44,0.3530184362286203,10.590553086858607,0.0002640612622128,2.65,False,False,normal,False,False,0,1,immediate,9087686f125cbbbac51919041e4ad52b,1192.965565217391,17179869184.0,0.27072212460838857,0.27072212460838857
52,9ca1d503c26846bba55b30f79cefd7f1,insert,2024225710,0,432910389,0.0103078356079322,0,1,0,1,241364A,1387A,2024-04-14 12:19:44,0.0,0.0,0.0005281225244256,3.28,False,False,normal,True,False,0,0,immediate,9ca1d503c26846bba55b30f79cefd7f1,1192.965565217391,17179869184.0,0.17337676380162745,
53,4869f69faccc16535d06875bb3230cf2,select,10868541305,936129527,0,0.0238392644174344,0,3,37445181128,1,"29A,241658A,318A",,2024-04-14 12:19:53,0.0861320302271491,3.445281209085965,0.0005281225244256,7.09,False,False,normal,False,False,0,1,immediate,4869f69faccc16535d06875bb3230cf2,1192.965565217391,17179869184.0,0.8290816334274724,1.6689939082442482
54,b5edf2e1cec9f4e7378373783b5d2e00,select,1050208024,421343761,0,0.0062809093360777,0,1,8426875214,1,2465A,,2024-04-14 12:19:57,0.4012002870389941,8.024005740779883,0.0003520816829504,1.76,False,False,normal,False,False,0,1,immediate,b5edf2e1cec9f4e7378373783b5d2e00,1192.965565217391,17179869184.0,0.1879039315403142,0.42007884607886586
55,2fde8ba4b5c3e3a82296583b988f4fb5,select,2261148222,208528026,0,0.0060032151256841,0,1,4170560520,1,59394A,,2024-04-14 12:20:09,0.0922221833894443,1.844443667788887,0.0,1.68,False,False,normal,False,False,0,1,immediate,2fde8ba4b5c3e3a82296583b988f4fb5,1192.965565217391,17179869184.0,0.31207654476738445,0.31207654476738445
56,2be8f13846bd517b170a23a654187058,select,779534680,266910293,0,0.0045834634903818,0,1,5338205860,1,229166A,,2024-04-14 12:20:12,0.3423969450595835,6.84793890119167,0.0003520816829504,1.24,False,False,normal,False,False,0,1,immediate,2be8f13846bd517b170a23a654187058,1192.965565217391,17179869184.0,0.18692375650879234,0.18692375650879234
57,14a0350899ba2e0c53be836a1b14e117,delete,813997137,0,781662,0.0031132135573611,0,1,0,1,241441A,158A,2024-04-14 12:20:12,0.0,0.0,8.802042073761112e-05,0.71,False,False,normal,True,False,0,0,immediate,14a0350899ba2e0c53be836a1b14e117,1192.965565217391,17179869184.0,0.04902847354699971,
