,query_hash,query_type,bytes_scanned,result_size,write_volume,cpu_time,unique_db_instance,num_read_tables,intermediate_result_size,hour,read_tables,write_table,timestamp,scan_to_result_ratio,scan_to_i_result_ratio,repetition_coefficient,load,cache_result,cache_ir,execution,write_delta,was_cached,cache_writes,cache_reads,execution_trigger,triggered_by,threshold,network_speed,runtime,latency
15,6b0383a5183ae9029ae7c83fb883e3b8,select,3244137943,38773226,0,0.0069126655262176,0,2,1163196780,1,"279429A,241893A",,2024-04-14 12:17:03,0.0119517809295571,0.358553427886713,0.000211327134404,2.89,True,True,normal,False,False,1,1,immediate,6b0383a5183ae9029ae7c83fb883e3b8,658.5901304347825,17179869184.0,1.1578201071898309,1.1578201071898309
16,65483ee6bc7472357c198747c6c276b1,insert,145285862,0,30682684,0.0021911061820607,0,1,0,1,118888A,1615A,2024-04-14 12:17:10,0.0,0.0,0.0005283178360101,1.38,False,False,normal,True,False,0,0,immediate,65483ee6bc7472357c198747c6c276b1,658.5901304347825,17179869184.0,0.03588441774803424,
17,5d399dd219474fecc4b820ea8b3cbabb,select,771152517,1746729,0,0.0082171295710842,0,1,34934580,1,29573A,,2024-04-14 12:17:12,0.002265088891618,0.045301777832361,0.000211327134404,2.51,True,True,normal,False,False,1,1,immediate,5d399dd219474fecc4b820ea8b3cbabb,658.5901304347825,17179869184.0,0.0810564226411983,0.0810564226411983
18,ce94886267ff169b62eaef3f84f64050,select,1110176756,8240826,0,0.0026656375273733,0,1,164816520,1,229205A,,2024-04-14 12:17:35,0.007422985534026,0.1484597106805215,0.000211327134404,1.03,True,True,normal,False,False,1,1,immediate,ce94886267ff169b62eaef3f84f64050,658.5901304347825,17179869184.0,0.2069713132331291,0.2069713132331291
19,6f2eb40006920c558b278468d47afcd3,select,2397889011,194236702,0,0.0064010010900307,0,1,3884734040,1,4806A,,2024-04-14 12:17:38,0.0810032078669883,1.620064157339766,0.0006339814032121,4.15,True,True,normal,False,False,1,1,immediate,6f2eb40006920c558b278468d47afcd3,658.5901304347825,17179869184.0,3.409903735411947,3.9590966335557454
20,d9398e2d1c7553e9398742d2a72eef58,select,2754001232,5842493,0,0.0064072601664468,0,2,175274790,1,"228456A,83293A",,2024-04-14 12:17:51,0.0021214562041996,0.0636436861259908,0.000211327134404,2.34,True,True,normal,False,False,1,1,immediate,d9398e2d1c7553e9398742d2a72eef58,658.5901304347825,17179869184.0,0.3113028546816986,0.3113028546816986
21,b706e9818bcf03f4be493a5a16bcc0c2,select,328153715,17532765,0,0.009059656969061,0,1,350655300,1,228440A,,2024-04-14 12:17:56,0.0534285129150526,1.0685702583010526,0.0,2.84,False,False,normal,False,False,0,1,immediate,b706e9818bcf03f4be493a5a16bcc0c2,658.5901304347825,17179869184.0,0.024920771737314114,0.024920771737314114
22,20a47b5df82e0027fd627756e0cd8e5f,delete,1501980399,0,144202,0.0088531982496572,0,1,0,1,29831A,24A,2024-04-14 12:17:57,0.0,0.0,0.000316990701606,2.8,False,False,normal,True,False,0,0,immediate,20a47b5df82e0027fd627756e0cd8e5f,658.5901304347825,17179869184.0,0.09197712014961412,
23,26a49044bdde194d65f942006a4d4e5e,delete,922939516,0,453917,0.0043917892451158,0,2,0,1,"107681A,36A",484A,2024-04-14 12:18:05,0.0,0.0,0.0004226542688081,1.43,False,False,normal,True,False,0,0,immediate,26a49044bdde194d65f942006a4d4e5e,658.5901304347825,17179869184.0,0.056307600060344486,
24,1757c5dd3fdf74d0a4ac5fe604578c87,select,1857708442,4833149,0,0.0032981486816677,0,1,96662980,1,228578A,,2024-04-14 12:18:06,0.0026016725179956,0.0520334503599139,0.0004226542688081,1.29,True,True,normal,False,False,1,1,immediate,1757c5dd3fdf74d0a4ac5fe604578c87,658.5901304347825,17179869184.0,0.19300784367291263,0.19300784367291263
